districtNumber;districtName;orderList;name;age;votes;nomParty
37;Jihomoravskı;14;Krocová Hana;41;91;NEI
37;Jihomoravskı;15;Ptáèková Michaela;25;737;NEI
37;Jihomoravskı;16;Pohoøal Aleš;44;68;NEI
37;Jihomoravskı;17;Hornsteiner Pavel;27;239;NEI
37;Jihomoravskı;18;Matìjka Zdenìk;30;223;NEI
37;Jihomoravskı;19;Macháèková Ilona;23;462;NEI
37;Jihomoravskı;20;Milcová Jolana;24;185;NEI
37;Jihomoravskı;21;Salvová Vladimíra;23;166;NEI
37;Jihomoravskı;22;Pletichová Monika;22;369;NEI
37;Jihomoravskı;23;Èejková Hana;45;80;NEI
37;Jihomoravskı;24;Rajchl Jan;37;138;NEI
38;Severomoravskı;1;Slezák Stanislav;44;1 491;NEI
38;Severomoravskı;2;Knot Jaroslav;38;1 167;NEI
38;Severomoravskı;3;Horák Milan;37;1 162;NEI
38;Severomoravskı;4;Pelech Vilém;36;1 036;NEI
38;Severomoravskı;5;Dziackı Ivan;30;936;NEI
38;Severomoravskı;6;Stránskı Oldøich;43;326;NEI
38;Severomoravskı;7;Petøkovskı Bohuslav;56;285;NEI
38;Severomoravskı;8;Sochora Milan;35;638;NEI
38;Severomoravskı;9;Labajová Vìra;41;766;NEI
38;Severomoravskı;10;Hradílek Jan;44;597;NEI
38;Severomoravskı;11;Baïura Jiøí;49;353;NEI
38;Severomoravskı;12;Šrùtek Jaroslav;26;965;NEI
38;Severomoravskı;13;Novotná Olga;34;1 307;NEI
38;Severomoravskı;14;Schiffmannová Milena;34;948;NEI
31;Hl.m.Praha;1;Lom Petr;57;43 117;ODS/KDS
31;Hl.m.Praha;2;Payne Jiøí;36;31 754;ODS/KDS
31;Hl.m.Praha;3;Marvanová Hana;30;23 073;ODS/KDS
31;Hl.m.Praha;4;Svoboda Tomáš;26;8 409;ODS/KDS
31;Hl.m.Praha;5;Koháèek Petr;41;10 035;ODS/KDS
31;Hl.m.Praha;6;Bureš Eduard;50;11 504;ODS/KDS
31;Hl.m.Praha;7;Páv Tomáš;55;3 337;ODS/KDS
31;Hl.m.Praha;8;Gjuriè Andrej;54;4 379;ODS/KDS
31;Hl.m.Praha;9;Zemina Ondøej;29;8 804;ODS/KDS
31;Hl.m.Praha;10;Krámek Jan;47;3 428;ODS/KDS
31;Hl.m.Praha;11;Koláøová Milena;32;11 040;ODS/KDS
31;Hl.m.Praha;12;Bachna Petr;44;3 439;ODS/KDS
31;Hl.m.Praha;13;Sochor Antonín;50;4 290;ODS/KDS
31;Hl.m.Praha;14;Klausner Zdenìk;45;4 639;ODS/KDS
31;Hl.m.Praha;15;Martan Pavel;36;3 381;ODS/KDS
31;Hl.m.Praha;16;Procházková Olga;40;3 868;ODS/KDS
31;Hl.m.Praha;17;Sobotka Bohumil;28;3 392;ODS/KDS
31;Hl.m.Praha;18;Hánová Iva;48;5 470;ODS/KDS
31;Hl.m.Praha;19;Hejl Martin;35;6 693;ODS/KDS
31;Hl.m.Praha;20;Tichotová Pøibyslava;42;4 364;ODS/KDS
31;Hl.m.Praha;21;Koláø Stanislav;24;2 457;ODS/KDS
31;Hl.m.Praha;22;Klíma Jiøí;36;3 270;ODS/KDS
31;Hl.m.Praha;23;Krejèí Petr;48;2 627;ODS/KDS
31;Hl.m.Praha;24;Kondr Milan;42;31 028;ODS/KDS
31;Hl.m.Praha;25;Pavlíèek Lubor;36;3 397;ODS/KDS
31;Hl.m.Praha;26;Hrubı Jaroslav;28;339;ODS/KDS
31;Hl.m.Praha;27;Pelikán Viktor;57;188;ODS/KDS
31;Hl.m.Praha;28;Sedláèek Josef;40;235;ODS/KDS
31;Hl.m.Praha;29;Navrátilová Jana;42;323;ODS/KDS
31;Hl.m.Praha;30;Rejfíø Emil;51;254;ODS/KDS
31;Hl.m.Praha;31;Syrovı Petr;57;305;ODS/KDS
31;Hl.m.Praha;32;Zadák Ludvík;61;155;ODS/KDS
31;Hl.m.Praha;33;iková Hana;44;325;ODS/KDS
31;Hl.m.Praha;34;Veselá Marie;41;276;ODS/KDS
31;Hl.m.Praha;35;Petrásek Josef;45;435;ODS/KDS
31;Hl.m.Praha;36;Talmanová Lucie;25;425;ODS/KDS
32;Støedoèeskı;1;Tlustı Vlastimil;36;24 110;ODS/KDS
32;Støedoèeskı;2;Èernı Jan;33;14 243;ODS/KDS
32;Støedoèeskı;3;Benda Marek;23;10 220;ODS/KDS
32;Støedoèeskı;4;Kouckı Jan;38;9 172;ODS/KDS
32;Støedoèeskı;5;Rubáš Ludìk;38;12 314;ODS/KDS
32;Støedoèeskı;6;Krása Václav;40;4 781;ODS/KDS
32;Støedoèeskı;7;Blaek Ladislav;42;2 421;ODS/KDS
32;Støedoèeskı;8;Klas Jan;34;5 598;ODS/KDS
32;Støedoèeskı;9;Fuchs Jiøí;42;4 204;ODS/KDS
32;Støedoèeskı;10;Ejemová Jana;37;3 289;ODS/KDS
32;Støedoèeskı;11;Lobkowicz Michal;27;5 107;ODS/KDS
32;Støedoèeskı;12;Marek Jiøí;54;2 453;ODS/KDS
32;Støedoèeskı;13;Souèek Gustav;58;1 855;ODS/KDS
32;Støedoèeskı;14;Topolová Soòa;43;2 706;ODS/KDS
32;Støedoèeskı;15;Chromá Vlasta;48;4 846;ODS/KDS
32;Støedoèeskı;16;Vlasák Roman;37;4 642;ODS/KDS
32;Støedoèeskı;17;Doskoèil Jan;33;2 644;ODS/KDS
32;Støedoèeskı;18;Burda Karel;55;2 216;ODS/KDS
32;Støedoèeskı;19;Bumbálek František;30;3 101;ODS/KDS
32;Støedoèeskı;20;Kuèera Miloš;52;1 957;ODS/KDS
32;Støedoèeskı;21;Bendl Jiøí;42;818;ODS/KDS
32;Støedoèeskı;22;Lid Miroslav;43;2 011;ODS/KDS
32;Støedoèeskı;23;Janoušek Jiøí;54;661;ODS/KDS
32;Støedoèeskı;24;ák Vilém;27;2 857;ODS/KDS
32;Støedoèeskı;25;Øezníèek Vlastimil;62;4 051;ODS/KDS
32;Støedoèeskı;26;Vurst Josef;62;398;ODS/KDS
32;Støedoèeskı;27;Pleskaè Oldøich;31;1 122;ODS/KDS
32;Støedoèeskı;28;Tlustı Karel;24;881;ODS/KDS
32;Støedoèeskı;29;Šanc Lubomír;30;666;ODS/KDS
32;Støedoèeskı;30;Lešner Tomáš;44;504;ODS/KDS
33;Jihoèeskı;1;Vlach Jiøí;40;20 249;ODS/KDS
33;Jihoèeskı;2;Trojan Václav;38;12 393;ODS/KDS
33;Jihoèeskı;3;Litomiskı Jan;48;6 130;ODS/KDS
33;Jihoèeskı;4;Tøebíckı Jan;49;6 453;ODS/KDS
33;Jihoèeskı;5;Pešek Pavel;28;7 710;ODS/KDS
33;Jihoèeskı;6;Bejlek Jan;42;3 072;ODS/KDS
33;Jihoèeskı;7;Beneš Miroslav;36;6 903;ODS/KDS
33;Jihoèeskı;8;Vlèková Marie;50;3 575;ODS/KDS
33;Jihoèeskı;9;Kupec Martin;39;7 004;ODS/KDS
33;Jihoèeskı;10;Klimeš Libor;48;2 862;ODS/KDS
33;Jihoèeskı;11;Vinterová Anna;49;4 567;ODS/KDS
33;Jihoèeskı;12;Kovanda Petr;34;3 482;ODS/KDS
33;Jihoèeskı;13;Boháèek Antonín;35;2 636;ODS/KDS
33;Jihoèeskı;14;Rosol Jindøich;57;5 818;ODS/KDS
33;Jihoèeskı;15;Valut František;49;2 266;ODS/KDS
33;Jihoèeskı;16;Lachout Karel;51;1 989;ODS/KDS
33;Jihoèeskı;17;Doskoèil Josef;58;2 379;ODS/KDS
33;Jihoèeskı;18;Kosík Stanislav;28;4 535;ODS/KDS
33;Jihoèeskı;19;Ziegrosser Miroslav;36;1 267;ODS/KDS
34;Západoèeskı;1;Volák Stanislav;45;18 698;ODS/KDS
34;Západoèeskı;2;Váca Oldøich;40;8 005;ODS/KDS
34;Západoèeskı;3;Brodskı Petr;48;11 602;ODS/KDS
34;Západoèeskı;4;Koronthály Vladimír;41;3 894;ODS/KDS
34;Západoèeskı;5;Beèváø Ivan;58;4 915;ODS/KDS
34;Západoèeskı;6;Vrzal Ivan;26;8 910;ODS/KDS
34;Západoèeskı;7;Röschová Anna;41;11 794;ODS/KDS
34;Západoèeskı;8;Bejèek Josef;57;3 331;ODS/KDS
34;Západoèeskı;9;Kondr Pavel;50;6 052;ODS/KDS
34;Západoèeskı;10;Houdek Milan;37;3 573;ODS/KDS
34;Západoèeskı;11;Halman Libor;36;3 394;ODS/KDS
34;Západoèeskı;12;Štìpina Jiøí;49;2 476;ODS/KDS
34;Západoèeskı;13;Prùchová Marie;51;6 884;ODS/KDS
34;Západoèeskı;14;Peèenka Antonín;40;9 719;ODS/KDS
34;Západoèeskı;15;Mareš Jan;29;4 911;ODS/KDS
34;Západoèeskı;16;Nová Kvìtoslava;45;5 492;ODS/KDS
34;Západoèeskı;17;Duras Jindøich;35;6 606;ODS/KDS
34;Západoèeskı;18;Haken Petr;29;7 134;ODS/KDS
34;Západoèeskı;19;Šneberger Jiøí;32;5 706;ODS/KDS
34;Západoèeskı;20;Michalová Alena;45;4 630;ODS/KDS
34;Západoèeskı;21;Milota Lubomír;36;1 856;ODS/KDS
34;Západoèeskı;22;Záleskı Bohumil;54;1 230;ODS/KDS
34;Západoèeskı;23;Kufner Jiøí;51;4 469;ODS/KDS
34;Západoèeskı;24;Benda Jaroslav;48;982;ODS/KDS
34;Západoèeskı;25;Køí Miroslav;66;2 880;ODS/KDS
35;Severoèeskı;1;Èermák Petr;39;36 985;ODS/KDS
35;Severoèeskı;2;Budinskı Vladimír;33;16 739;ODS/KDS
35;Severoèeskı;3;Kadlecová Milada;52;20 205;ODS/KDS
35;Severoèeskı;4;Haringer Jiøí;53;6 548;ODS/KDS
35;Severoèeskı;5;Holub Josef;41;8 735;ODS/KDS
35;Severoèeskı;6;Mandelík Richard;39;4 607;ODS/KDS
35;Severoèeskı;7;Jeek Josef;52;5 605;ODS/KDS
35;Severoèeskı;8;Melichar Jaroslav;54;7 337;ODS/KDS
35;Severoèeskı;9;Maleèek Pavel;36;5 576;ODS/KDS
35;Severoèeskı;10;Kubr Zdenìk;37;13 912;ODS/KDS
35;Severoèeskı;11;Brodskı Karel;38;8 319;ODS/KDS
35;Severoèeskı;12;Stareckı Miloslav;52;3 862;ODS/KDS
35;Severoèeskı;13;Zajíc Radek;27;10 510;ODS/KDS
35;Severoèeskı;14;Vaigl Jiøí;28;7 819;ODS/KDS
35;Severoèeskı;15;Faltus Milan;55;5 216;ODS/KDS
35;Severoèeskı;16;Jùza Pavel;29;6 898;ODS/KDS
35;Severoèeskı;17;Procházková Eva;39;3 071;ODS/KDS
35;Severoèeskı;18;Dostál Ivan;43;2 685;ODS/KDS
35;Severoèeskı;19;Vojíø Oldøich;31;7 985;ODS/KDS
35;Severoèeskı;20;Foret Antonín;53;3 168;ODS/KDS
35;Severoèeskı;21;Bartoš Vladimír;46;2 194;ODS/KDS
35;Severoèeskı;22;Engel Ludvík;27;5 742;ODS/KDS
35;Severoèeskı;23;Davík Ladislav;50;2 111;ODS/KDS
35;Severoèeskı;24;Mojzík Mojmír;35;4 776;ODS/KDS
35;Severoèeskı;25;Oplt Otakar;51;3 150;ODS/KDS
35;Severoèeskı;26;Slavík František;50;190;ODS/KDS
35;Severoèeskı;27;Podzimek Miloò;65;176;ODS/KDS
35;Severoèeskı;28;Busínskı Milan;47;344;ODS/KDS
35;Severoèeskı;29;Mìchura Václav;48;371;ODS/KDS
35;Severoèeskı;30;Man Libor;60;253;ODS/KDS
35;Severoèeskı;31;Svoboda Jan;48;133;ODS/KDS
35;Severoèeskı;32;Netolickı Stanislav;40;567;ODS/KDS
35;Severoèeskı;33;Panenka Pavel;30;499;ODS/KDS
35;Severoèeskı;34;Gloss Miroslav;47;261;ODS/KDS
35;Severoèeskı;35;Sieber Jiøí;33;428;ODS/KDS
36;Vıchodoèeskı;1;Stráskı Jan;52;28 912;ODS/KDS
36;Vıchodoèeskı;2;Novák Libor;34;14 427;ODS/KDS
36;Vıchodoèeskı;3;Tomanová Hana;55;13 704;ODS/KDS
36;Vıchodoèeskı;4;Kozel František;48;9 378;ODS/KDS
36;Vıchodoèeskı;5;Lukáš Vìnceslav;49;3 473;ODS/KDS
36;Vıchodoèeskı;6;Fejfar Ota;33;5 847;ODS/KDS
36;Vıchodoèeskı;7;Jaroš Emil;49;13 345;ODS/KDS
36;Vıchodoèeskı;8;Zima Anton;46;3 231;ODS/KDS
36;Vıchodoèeskı;9;Pìnièka Stanislav;53;2 629;ODS/KDS
36;Vıchodoèeskı;10;Nájemník Václav;48;5 147;ODS/KDS
36;Vıchodoèeskı;11;Navrátil Zdenko;47;3 580;ODS/KDS
36;Vıchodoèeskı;12;Minaøík Petr;30;4 977;ODS/KDS
36;Vıchodoèeskı;13;Marek Jiøí;43;3 851;ODS/KDS
36;Vıchodoèeskı;14;Veselá Eva;40;4 126;ODS/KDS
36;Vıchodoèeskı;15;Zeman František;40;7 445;ODS/KDS
36;Vıchodoèeskı;16;Diviš Pavel;27;3 517;ODS/KDS
36;Vıchodoèeskı;17;Štefáèek Jan;42;2 129;ODS/KDS
36;Vıchodoèeskı;18;Vacek Jiøí;47;1 668;ODS/KDS
36;Vıchodoèeskı;19;Hejl Petr;47;4 806;ODS/KDS
36;Vıchodoèeskı;20;Krejèí Josef;45;3 163;ODS/KDS
36;Vıchodoèeskı;21;Horníková Zdeòka;40;4 339;ODS/KDS
36;Vıchodoèeskı;22;Hošek Marian;41;2 159;ODS/KDS
36;Vıchodoèeskı;23;Marek Jiøí;49;2 244;ODS/KDS
36;Vıchodoèeskı;24;Støíbrnı Jiøí;41;2 399;ODS/KDS
36;Vıchodoèeskı;25;Kopeckı Pavel;30;3 181;ODS/KDS
36;Vıchodoèeskı;26;Stoupenec Pavel;21;513;ODS/KDS
36;Vıchodoèeskı;27;Soušek Josef;50;509;ODS/KDS
36;Vıchodoèeskı;28;Kuèírek Jaroslav;60;327;ODS/KDS
36;Vıchodoèeskı;29;Citta Michal;50;733;ODS/KDS
36;Vıchodoèeskı;30;Neumann Josef;31;279;ODS/KDS
36;Vıchodoèeskı;31;Lukeš Karel;49;218;ODS/KDS
36;Vıchodoèeskı;32;Ludvík Jaroslav;50;220;ODS/KDS
36;Vıchodoèeskı;33;Pøíborskı Václav;63;377;ODS/KDS
36;Vıchodoèeskı;34;Zmek Josef;43;166;ODS/KDS
37;Jihomoravskı;1;Uhde Milan;56;39 925;ODS/KDS
37;Jihomoravskı;2;Honajzer Jiøí;36;24 410;ODS/KDS
37;Jihomoravskı;3;Tollner Pavel;43;16 302;ODS/KDS
37;Jihomoravskı;4;Fejfar Tomáš;41;13 741;ODS/KDS
37;Jihomoravskı;5;Syka Martin;43;13 117;ODS/KDS
37;Jihomoravskı;6;Koláø Robert;33;10 967;ODS/KDS
37;Jihomoravskı;7;Pøibáò Martin;34;8 039;ODS/KDS
37;Jihomoravskı;8;Nìmec Luboš;41;5 127;ODS/KDS
37;Jihomoravskı;9;Vlèek Vlastimil;36;8 003;ODS/KDS
37;Jihomoravskı;10;Novotnı Miroslav;45;6 973;ODS/KDS
37;Jihomoravskı;11;Zahradníèek Jan;44;9 021;ODS/KDS
37;Jihomoravskı;12;Wolf Miroslav;38;4 159;ODS/KDS
37;Jihomoravskı;13;Matysková Vìra;55;4 715;ODS/KDS
37;Jihomoravskı;14;Fic Bohuslav;52;3 227;ODS/KDS
37;Jihomoravskı;15;Zacpal Radek;29;4 946;ODS/KDS
37;Jihomoravskı;16;Ondrová Irena;42;7 451;ODS/KDS
37;Jihomoravskı;17;Klanica Karel;39;12 595;ODS/KDS
37;Jihomoravskı;18;Koukal Stanislav;55;2 672;ODS/KDS
37;Jihomoravskı;19;Uhl Richard;50;8 403;ODS/KDS
37;Jihomoravskı;20;Dvoøáèek Petr;40;6 592;ODS/KDS
37;Jihomoravskı;21;Sobola Alois;49;2 962;ODS/KDS
37;Jihomoravskı;22;Motka Tomáš;42;3 062;ODS/KDS
37;Jihomoravskı;23;Antonù Jiøí;26;5 887;ODS/KDS
37;Jihomoravskı;24;Madìra Kvìtoslav;33;3 341;ODS/KDS
37;Jihomoravskı;25;Dokoupil Jiøí;33;3 917;ODS/KDS
37;Jihomoravskı;26;Laciga Jiøí;38;1 248;ODS/KDS
37;Jihomoravskı;27;Zicha Vlastimil;45;549;ODS/KDS
37;Jihomoravskı;28;Bártù Vladimír;41;1 067;ODS/KDS
37;Jihomoravskı;29;Nejezchleb Karel;48;377;ODS/KDS
37;Jihomoravskı;30;Hoffman Jaroslav;43;427;ODS/KDS
37;Jihomoravskı;31;Vejvoda Ladislav;43;280;ODS/KDS
37;Jihomoravskı;32;Tomek Jiøí;44;344;ODS/KDS
37;Jihomoravskı;33;Baøinka Vlastimil;34;565;ODS/KDS
37;Jihomoravskı;34;Josefík Pavel;37;859;ODS/KDS
37;Jihomoravskı;35;Polišenskı Augustin;53;155;ODS/KDS
37;Jihomoravskı;36;Tyllich Ferdinand;53;732;ODS/KDS
37;Jihomoravskı;37;Plch Karel;37;434;ODS/KDS
37;Jihomoravskı;38;Èernı Petr;34;2 469;ODS/KDS
37;Jihomoravskı;39;Novák Rostislav;49;802;ODS/KDS
37;Jihomoravskı;40;Vrba Stanislav;50;588;ODS/KDS
37;Jihomoravskı;41;Novotnı Jiøí;48;278;ODS/KDS
37;Jihomoravskı;42;Krásnı Martin;24;553;ODS/KDS
37;Jihomoravskı;44;ák Zdenìk;24;1 294;ODS/KDS
37;Jihomoravskı;45;Danìk František;41;481;ODS/KDS
37;Jihomoravskı;46;Kuèera Rudolf;54;134;ODS/KDS
37;Jihomoravskı;47;Pejøil František;45;407;ODS/KDS
37;Jihomoravskı;48;Øièánek Stanislav;42;448;ODS/KDS
37;Jihomoravskı;49;Velík Jiøí;45;192;ODS/KDS
37;Jihomoravskı;50;Kostelka Miroslav;64;410;ODS/KDS
37;Jihomoravskı;51;Hopjan František;31;218;ODS/KDS
37;Jihomoravskı;52;Vyhnálek Jaromír;41;198;ODS/KDS
37;Jihomoravskı;53;Škaroupka Jiøí;43;462;ODS/KDS
38;Severomoravskı;1;Novák Jiøí;42;66 584;ODS/KDS
38;Severomoravskı;2;Novák Libor;30;22 094;ODS/KDS
38;Severomoravskı;3;Neèas Petr;28;24 196;ODS/KDS
38;Severomoravskı;4;Vychodil Otakar;41;14 004;ODS/KDS
38;Severomoravskı;5;Šimánek Jaromír;33;14 550;ODS/KDS
38;Severomoravskı;6;Koláø Pavel;26;9 530;ODS/KDS
38;Severomoravskı;7;Nìmèík Jindøich;43;7 769;ODS/KDS
38;Severomoravskı;8;Pluhaø František;55;13 535;ODS/KDS
38;Severomoravskı;9;Èervinka Josef;41;8 503;ODS/KDS
38;Severomoravskı;10;Zubek Leopold;52;9 092;ODS/KDS
38;Severomoravskı;11;Pavlíková Jiøina;39;15 548;ODS/KDS
38;Severomoravskı;12;Ullmann Josef;48;10 467;ODS/KDS
38;Severomoravskı;13;Maršálková Jarmila;56;4 721;ODS/KDS
38;Severomoravskı;14;Michálek Mojmír;33;5 512;ODS/KDS
38;Severomoravskı;15;Marek Antonín;48;7 818;ODS/KDS
38;Severomoravskı;16;Indruch Igor;56;7 348;ODS/KDS
38;Severomoravskı;17;Kalus Jaromír;45;10 466;ODS/KDS
38;Severomoravskı;18;Válek Alois;53;4 693;ODS/KDS
38;Severomoravskı;19;Návrat Vladimír;29;8 815;ODS/KDS
38;Severomoravskı;20;Pøikryl Miloslav;35;5 361;ODS/KDS
38;Severomoravskı;21;Vodièková Zdenka;46;9 483;ODS/KDS
38;Severomoravskı;22;Hošková Miloslava;46;4 566;ODS/KDS
38;Severomoravskı;23;Kováøová Anna;31;13 560;ODS/KDS
38;Severomoravskı;24;Horák Aleš;51;7 000;ODS/KDS
38;Severomoravskı;25;Brdíèko Ondøej;25;6 876;ODS/KDS
38;Severomoravskı;26;Stanìk Tomáš;40;995;ODS/KDS
38;Severomoravskı;27;Janotka Josef;41;599;ODS/KDS
38;Severomoravskı;28;Wojnar Leo;56;310;ODS/KDS
38;Severomoravskı;29;Babniè Drahomír;38;187;ODS/KDS
38;Severomoravskı;30;Kurej Vasil;51;329;ODS/KDS
38;Severomoravskı;31;Merta Miloslav;40;1 155;ODS/KDS
38;Severomoravskı;32;Christel Josef;47;287;ODS/KDS
38;Severomoravskı;33;Kubíèek Jan;45;410;ODS/KDS
38;Severomoravskı;34;Poboøil Jiøí;49;387;ODS/KDS
38;Severomoravskı;35;Kubala Jiøí;45;428;ODS/KDS
38;Severomoravskı;36;Beneš Karel;35;741;ODS/KDS
38;Severomoravskı;37;Pittnerová Irena;32;741;ODS/KDS
38;Severomoravskı;38;Raška František;57;369;ODS/KDS
38;Severomoravskı;39;Tittko Adolf;52;438;ODS/KDS
38;Severomoravskı;40;Hejnar Petr;26;1 008;ODS/KDS
