nomPartyNumber,nomParty,listOrder,name1,name2,acadTitle,age,occupation,residency,membParty,name,minor
22,NOSNP,80,Ján,Dzina,Ing.,65,technik,Bystričany,NOSNP,Ján Dzina,1
22,NOSNP,81,Anna,Fecenková,,42,úradníčka,Sedliská,NOSNP,Anna Fecenková,1
22,NOSNP,82,Štefan,Pagurka,,52,obchodník,Pribeta,NOSNP,Štefan Pagurka,1
22,NOSNP,83,Dušan,Prievalský,,50,technik,Bojnice,NOSNP,Dušan Prievalský,1
22,NOSNP,84,Anna,Stašková,,40,úradník,Vranov nad Topľou,NOSNP,Anna Stašková,1
22,NOSNP,85,Ladislav,Nagy,,62,technik,Nové Zámky,NOSNP,Ladislav Nagy,1
22,NOSNP,86,Marián,Ševčík,Ing.,40,technik,Poluvsie,NOSNP,Marián Ševčík,1
22,NOSNP,87,Helena,Ševčíková,Mgr.,37,pedagóg,Poluvsie,NOSNP,Helena Ševčíková,1
22,NOSNP,88,Dáša,Tokáriková,,30,úradník,Teplička nad Váhom,NOSNP,Dáša Tokáriková,1
22,NOSNP,89,Jeannette,Zmarková,,28,zdr. sestra,Nové Zámky,NOSNP,Jeannette Zmarková,1
22,NOSNP,90,Monika,Hudecová,,22,úradník,Oslany,NOSNP,Monika Hudecová,1
22,NOSNP,91,Helena,Pajdová,,58,zdr. sestra,Komárno,NOSNP,Helena Pajdová,1
22,NOSNP,92,Jurana,Sitárová,,55,dôchodkyňa,Prievidza,NOSNP,Jurana Sitárová,1
22,NOSNP,93,Róbert,Iboš,,24,technik,Prievidza,NOSNP,Róbert Iboš,1
22,NOSNP,94,Rudolf,Jakab,,37,technik,Pribeta,NOSNP,Rudolf Jakab,1
22,NOSNP,95,Angela,Ibošová,,28,technik,Prievidza,NOSNP,Angela Ibošová,1
22,NOSNP,96,Anežka,Komárová,,53,predavačka,Bojnice,NOSNP,Anežka Komárová,1
22,NOSNP,97,Martin,Nemec,,27,technik,Šútovce,NOSNP,Martin Nemec,1
22,NOSNP,98,Judita,Dunová,,75,predavačka,Handlová,NOSNP,Judita Dunová,1
22,NOSNP,99,Karolína,Pachyngerová,,26,ekonómka,Banská Bystrica,NOSNP,Karolína Pachyngerová,1
22,NOSNP,100,Ján,Kužma,,45,technik,Ptičie,NOSNP,Ján Kužma,1
22,NOSNP,101,Marta,Kodojová,,65,dôchodkyňa,Žiar nad Hronom,NOSNP,Marta Kodojová,1
22,NOSNP,102,Milan,Karaš,,48,podnikateľ,Nové Zámky,NOSNP,Milan Karaš,1
22,NOSNP,103,Štefan,Hudák,,45,technik,Stará Ľubovňa,NOSNP,Štefan Hudák,1
22,NOSNP,104,Juraj,Šelep,,45,robotník,Stará Ľubovňa,NOSNP,Juraj Šelep,1
22,NOSNP,105,Ján,Bittner,,61,technik,Kamienka,NOSNP,Ján Bittner,1
22,NOSNP,106,Viliam,Nagy,,42,technik,Andovce,NOSNP,Viliam Nagy,1
22,NOSNP,107,Juraj,Decsi,,54,technik,Nové Zámky,NOSNP,Juraj Decsi,1
22,NOSNP,108,Ján,Selep,Ing.,73,dôchodca,Hniezdne,NOSNP,Ján Selep,1
22,NOSNP,109,Alžbeta,Filipovičová,,57,dôchodkyňa,Šurany,NOSNP,Alžbeta Filipovičová,1
22,NOSNP,110,Denisa,Končerová,Ing.,28,technička,Nové Zámky,NOSNP,Denisa Končerová,1
22,NOSNP,111,Elena,Rusňáková,Mgr.,40,pedagóg,Makov,NOSNP,Elena Rusňáková,1
22,NOSNP,112,Ľubomír,Juriš,,48,technik,Liptovský Hrádok,NOSNP,Ľubomír Juriš,1
7,OKS,1,Peter,Tatár,MUDr. CSc.,49,lekár,Bratislava,OKS,Peter Tatár,1
7,OKS,2,František,Šebej,PhDr. CSc.,55,psychológ,Bratislava,OKS,František Šebej,1
7,OKS,3,Peter,Osuský,MUDr. CSc.,48,vysokoškolský pedagóg,Bratislava,OKS,Peter Osuský,1
7,OKS,4,Katarína,Adamicová,doc. MUDr. PhD.,49,vysokoškolský pedagóg,Martin,OKS,Katarína Adamicová,1
7,OKS,5,Ondrej,Dostál,Mgr.,31,sociológ,Bratislava,OKS,Ondrej Dostál,1
7,OKS,6,Peter,Zajac,prof. PhDr. DrSc.,56,literárny vedec,Bratislava,OKS,Peter Zajac,1
7,OKS,7,René,Bílik,PaedDr. CSc.,42,literárny vedec,Pezinok,OKS,René Bílik,1
7,OKS,8,Tibor,Takáč,Ing.,48,geodet - súkromný podnikateľ,Rožňava,OKS,Tibor Takáč,1
7,OKS,9,Peter,Svýba,Mgr.,33,technik,Nitra,OKS,Peter Svýba,1
7,OKS,10,Radovan,Kazda,Ing.,30,krajinný inžinier,Stará Turá,OKS,Radovan Kazda,1
7,OKS,11,Peter,Sloboda,,48,psychológ,Stará Ľubovňa,OKS,Peter Sloboda,1
7,OKS,12,Peter,Kalmár,Ing.,50,pracovník výpočtovej techniky,Nitra,OKS,Peter Kalmár,1
7,OKS,13,Pavel,Vlček,Ing.,52,stavebný inžinier,Bratislava,OKS,Pavel Vlček,1
7,OKS,14,Miloš,Ševec,Ing.,51,štátny zamestnanec,Kysucké Nové Mesto,OKS,Miloš Ševec,1
7,OKS,15,Miroslav,Timár,Ing. arch.,32,architekt,Štítnik,OKS,Miroslav Timár,1
7,OKS,16,Marieta,Büngerová,Ing,65,chemický inžinier,Nitra,OKS,Marieta Büngerová,1
7,OKS,17,Svetozár,Gavora,Ing.,41,prekladateľ,Nová Baňa,OKS,Svetozár Gavora,1
7,OKS,18,Miroslav,Malaník,Ing.,52,vysokoškolský učiteľ,Trenčín,OKS,Miroslav Malaník,1
7,OKS,19,Ján,Tokár,Ing.,38,ekonóm,Prešov,OKS,Ján Tokár,1
7,OKS,20,Ivan,Braník,Mgr.,54,učiteľ,Šaľa,OKS,Ivan Braník,1
7,OKS,21,Zuzana,Dzivjaková,Ing.,45,ekonómka,Humenné,OKS,Zuzana Dzivjaková,1
7,OKS,22,Jozef,Kováč,Mgr.,52,učiteľ,Bytča,OKS,Jozef Kováč,1
7,OKS,23,Štefan,Tomáš,,32,manažér,Michalovce,OKS,Štefan Tomáš,1
7,OKS,24,Elígia,Turi Nagyová,JUDr. CSc.,77,sociológ,Nitra,OKS,Elígia Turi Nagyová,1
7,OKS,25,Jozef,Brezina,,24,študent práva,Banská Bystrica,OKS,Jozef Brezina,1
7,OKS,26,Marián,Beták,Ing. arch.,39,architekt,Trenčianska Turná,OKS,Marián Beták,1
7,OKS,27,Dušan,Sloboda,RNDr.,24,regionálny geograf,Prešov,OKS,Dušan Sloboda,1
7,OKS,28,Peter,Frasch,Ing.,27,sieťový špecialista,Levice,OKS,Peter Frasch,1
7,OKS,29,Dušan,Franců,Ing.,36,technik,Bratislava,OKS,Dušan Franců,1
7,OKS,30,Vladislav,Janiš,,48,súkromný podnikateľ,Kysucké Nové Mesto,OKS,Vladislav Janiš,1
7,OKS,31,Pavel,Vaško,,55,technik,Košice,OKS,Pavel Vaško,1
7,OKS,32,Peter,Ličák,Mgr.,26,právnik,Kapušany,OKS,Peter Ličák,1
7,OKS,33,Alica,Möller,,27,študentka,Považská Bystrica,OKS,Alica Möller,1
7,OKS,34,Branislav,Bateško,Ing.,39,ekonóm,Prešov,OKS,Branislav Bateško,1
7,OKS,35,Vlastislav,Svododa,,47,živnostník,Kostoľany pod Tribečom,OKS,Vlastislav Svododa,1
7,OKS,36,Juraj,Melicher,Ing.,36,finančník,Piešťany,OKS,Juraj Melicher,1
7,OKS,37,Anton,Ferenčík,,53,podnikateľ,Liptovské Sliače,OKS,Anton Ferenčík,1
7,OKS,38,Ladislav,Ondrášek,,53,riadiaci pracovník,Košice,OKS,Ladislav Ondrášek,1
7,OKS,39,Darina,Svobodová,Mgr.,47,súkromný podnikateľ,Kostoľany pod Tribečom,OKS,Darina Svobodová,1
7,OKS,40,Eduard,Blatnický,Ing.,65,kontrolór,Banská Bystrica,OKS,Eduard Blatnický,1
7,OKS,41,Radovan,Győri,Mgr.,28,učiteľ,Podolínec,OKS,Radovan Győri,1
7,OKS,42,Vladimír,Ševčík,,41,údržbár,Tesárske Mlyňany,OKS,Vladimír Ševčík,1
7,OKS,43,Pavol,Balgavý,prof. CSc.,58,vysokoškolský učiteľ,Bratislava,OKS,Pavol Balgavý,1
7,OKS,44,Štefan,Slabej,Ing.,28,manažér,Košice,OKS,Štefan Slabej,1
7,OKS,45,Eugen,Zaujec,,43,technik,Nitra,OKS,Eugen Zaujec,1
7,OKS,46,Michal,Kapusta,,27,študent,Banská Bystrica,OKS,Michal Kapusta,1
7,OKS,47,Milan,Tomkuliak,JUDr.,45,právnik,Bratislava,OKS,Milan Tomkuliak,1
7,OKS,48,Ivica,Vidrová,akad. soch.,59,vysokoškolský učiteľ,Bratislava,OKS,Ivica Vidrová,1
7,OKS,49,Roman,Hegedűs,,24,študent,Bratislava,OKS,Roman Hegedűs,1
26,PSNS,1,Ján,Slota,Ing.,48,primátor,Žilina,P SNS,Ján Slota,1
26,PSNS,2,Ján,Sitek,Ing.,46,starosta,Podbiel,P SNS,Ján Sitek,1
26,PSNS,3,Štefan,Zelník,MUDr.,47,lekár,Žilina,P SNS,Štefan Zelník,1
26,PSNS,4,Melánia,Kolláriková,Ing.,58,inžinierka chémie,Piešťany,P SNS,Melánia Kolláriková,1
26,PSNS,5,Dušan,Švantner,Ing.,55,strojný inžinier,Brezno,P SNS,Dušan Švantner,1
26,PSNS,6,Víťazoslav,Moric,Ing. CSc.,56,technik,Martin,P SNS,Víťazoslav Moric,1
26,PSNS,7,Rastislav,Šepták,Ing.,34,technik,Dubnica nad Váhom,P SNS,Rastislav Šepták,1
26,PSNS,8,Kamil,Bartovič,Ing.,41,primátor,Šurany,P SNS,Kamil Bartovič,1
26,PSNS,9,Rudolf,Pučík,JUDr.,45,advokát,Senec,P SNS,Rudolf Pučík,1
26,PSNS,10,Ivan,Gallo,,72,dôchodca,Žilina,SDchS,Ivan Gallo,1
26,PSNS,11,Peter,Dubravay,PhDr.,57,primátor,Kysucké Nové Mesto,P SNS,Peter Dubravay,1
26,PSNS,12,Jozef,Líška,,64,učiteľ,Divín,P SNS,Jozef Líška,1
26,PSNS,13,Michal,Hajduk,Ing.,44,poľnohosp. inžinier,Belá nad Cirochou,P SNS,Michal Hajduk,1
26,PSNS,14,Jozef,Michtalík,JUDr.,66,dôchodca,Veľké Rovné,SDchS,Jozef Michtalík,1
26,PSNS,15,Ján,Mokrý,,46,starosta,Čereňany,P SNS,Ján Mokrý,1
26,PSNS,16,Jozef,Ďuračka,Ing.,47,súkr. podnikateľ,Hrnčiarovce nad Parnou,P SNS,Jozef Ďuračka,1
26,PSNS,17,Stanislav,Blahús,Ing.,49,technik,Rožňava,P SNS,Stanislav Blahús,1
26,PSNS,18,Karol,Gordík,JUDr.,48,komerčný právnik,Žilina,P SNS,Karol Gordík,1
26,PSNS,19,Marián,Kňažko,Ing.,38,šéfredaktor,Považská Bystrica,P SNS,Marián Kňažko,1
26,PSNS,20,Andrej,Brtko,,58,inšpektor,Brezno,P SNS,Andrej Brtko,1
26,PSNS,21,Miroslav,Michalec,,40,technik,Majcichov,P SNS,Miroslav Michalec,1
26,PSNS,22,Juliana,Brezinská,,52,technička,Cabaj - Čápor,P SNS,Juliana Brezinská,1
26,PSNS,23,Bohumil,Hujsi,,49,technik,Trnava,P SNS,Bohumil Hujsi,1
26,PSNS,24,Jindro,Počta,,47,novinár-publicista,Prešov,P SNS,Jindro Počta,1
26,PSNS,25,Katarína,Žolčáková,,46,úradníčka,Trebišov,P SNS,Katarína Žolčáková,1
26,PSNS,26,Ivan,Janec,,47,súkr. podnikateľ,Nová Bystrica,P SNS,Ivan Janec,1
26,PSNS,27,Peter,Šoltýs,,47,technik,Dubnica nad Váhom,P SNS,Peter Šoltýs,1
26,PSNS,28,Jozef,Hrdlička,,47,riaditeľ MFK,Zvolen,P SNS,Jozef Hrdlička,1
26,PSNS,29,Jozef,Hospodár,,42,súkr.podnikateľ,Bratislava,P SNS,Jozef Hospodár,1
26,PSNS,30,Ľudmila,Račeková,,52,adm. pracovníčka,Nitra,P SNS,Ľudmila Račeková,1
26,PSNS,31,Marek,Bobko,Ing.,29,inžinier kvality,Trnava,P SNS,Marek Bobko,1
26,PSNS,32,Eva,Kotvasová,Mgr.,27,špecial. pedagóg,Vranov nad Topľou,P SNS,Eva Kotvasová,1
26,PSNS,33,Peter,Pamula,,31,technik,Dobšiná,P SNS,Peter Pamula,1
26,PSNS,34,Miroslav,Jánošík,Ing.,36,technik,Podhradie,P SNS,Miroslav Jánošík,1
26,PSNS,35,Jaroslav,Izák,Ing. arch.,47,primátor,Handlová,P SNS,Jaroslav Izák,1
26,PSNS,36,Erik,Kubeša,,23,podnikateľ,Banská Bystrica,P SNS,Erik Kubeša,1
26,PSNS,37,Alžbeta,Roháčková,MUDr.,31,lekárka,Bratislava,P SNS,Alžbeta Roháčková,1
26,PSNS,38,Eleonóra,Danišová,Ing.,39,stroj. technológ,Nitra,P SNS,Eleonóra Danišová,1
26,PSNS,39,Richard,Bohunický,Ing.,30,ekonóm,Trnava,P SNS,Richard Bohunický,1
26,PSNS,40,Alfonz,Cichý,,55,pedagog. pracovník,Stropkov,P SNS,Alfonz Cichý,1
26,PSNS,41,Marcela,Nemcová,,28,admin. pracovníčka,Košice,P SNS,Marcela Nemcová,1
26,PSNS,42,Marian,Janušek,Ing.,42,stavebný inžinier,Žilina,P SNS,Marian Janušek,1
26,PSNS,43,Július,Šedík,,63,dôchodca,Ladce,P SNS,Július Šedík,1
26,PSNS,44,Ján,Hudec,,46,súkr. podnikateľ,Divín,P SNS,Ján Hudec,1
26,PSNS,45,Ján,Havránek,Ing.,61,elektrotech. inžinier,Bratislava,P SNS,Ján Havránek,1
26,PSNS,46,Dagmar,Ligačová,Mgr.,37,učiteľka ZŠ,Nitra,P SNS,Dagmar Ligačová,1
26,PSNS,47,Ján,Horecký,Ing.,54,riaditeľ PD,Trnava,P SNS,Ján Horecký,1
26,PSNS,48,Jozef,Biroš,Ing.,45,zootechnik,Sabinov,P SNS,Jozef Biroš,1
26,PSNS,49,Milan,Kokoruďa,,52,elektrikár,Košice,P SNS,Milan Kokoruďa,1
26,PSNS,50,Stanislav,Mican,Ing.,52,technik,Ružomberok,P SNS,Stanislav Mican,1
26,PSNS,51,Jozef,Švihel,Bc.,43,pedagóg,Ladce,P SNS,Jozef Švihel,1
26,PSNS,52,Ferdinand,Bevilaqua,Ing.,50,lesný inžinier,Brezno,P SNS,Ferdinand Bevilaqua,1
26,PSNS,53,Pavol,Rehák,Ing.,50,hlavný radca MŽPSR,Bratislava,P SNS,Pavol Rehák,1
26,PSNS,54,Štefan,Nižnan,Ing.,67,dôchodca,Trnava,P SNS,Štefan Nižnan,1
26,PSNS,55,Radoslav,Gáll,,29,strojný technik,Drienov,P SNS,Radoslav Gáll,1
26,PSNS,56,Ivan,Šoltés,,59,stavebný technik,Košice,P SNS,Ivan Šoltés,1
26,PSNS,57,Daniel,Klačko,MUDr.,49,lekár,Žilina,P SNS,Daniel Klačko,1
26,PSNS,58,Igor,Detko,Ing.,29,podnikateľ,Prievidza,P SNS,Igor Detko,1
26,PSNS,59,Igor,Pavúk,Ing.,41,technik,Brezno,P SNS,Igor Pavúk,1
26,PSNS,60,Jozef,Fleško,,39,živnostník,Bratislava,P SNS,Jozef Fleško,1
26,PSNS,61,Ernest,Chnapko,,53,vodič,Piešťany,P SNS,Ernest Chnapko,1
26,PSNS,62,Ján,Polaščík,,40,agronóm,Stropkov,P SNS,Ján Polaščík,1
26,PSNS,63,Marián,Bálint,,49,hutník,Gelnica,P SNS,Marián Bálint,1
26,PSNS,64,Ladislav,Feiler,,50,technik,Kysucké Nové Mesto,P SNS,Ladislav Feiler,1
26,PSNS,65,Jaroslav,Chudý,,48,dôchodca,Bánovce nad Bebravou,P SNS,Jaroslav Chudý,1
26,PSNS,66,Emília,Bódiková,,37,učiteľka,Lučenec,P SNS,Emília Bódiková,1
26,PSNS,67,Miroslav,Suchý,PaedDr.,57,živnostník,Stupava,P SNS,Miroslav Suchý,1
26,PSNS,68,Zita,Bruncková,Ing.,50,riaditeľka DD,Piešťany,P SNS,Zita Bruncková,1
26,PSNS,69,Miroslav,Nytra,,39,živnostník,Poprad,P SNS,Miroslav Nytra,1
26,PSNS,70,Štefan,Sekeľský,,48,podnikateľ,Košice,P SNS,Štefan Sekeľský,1
26,PSNS,71,Ľubomír,Knapec,,58,riaditeľ ŠH,Rosina,P SNS,Ľubomír Knapec,1
26,PSNS,72,Mikuláš,Sedláček,Ing.,64,dôchodca,Trenčín,P SNS,Mikuláš Sedláček,1
26,PSNS,73,Viera,Nosková,Ing.,47,štátny zamestnanec,Závadka,P SNS,Viera Nosková,1
26,PSNS,74,Miloslav,Vajdiš,,38,robotník,Bratislava,P SNS,Miloslav Vajdiš,1
26,PSNS,75,Martin,Valúch,Ing.,26,ekonomic. inžinier,Piešťany,P SNS,Martin Valúch,1
26,PSNS,76,Jaroslav,Michalov,,46,stavebný technik,Vranov nad Topľou,P SNS,Jaroslav Michalov,1
26,PSNS,77,Ján,Slabý,,50,vedúci prevádzky,Trebišov,P SNS,Ján Slabý,1
26,PSNS,78,Jozefa,Lobotková,PaedDr.,52,riaditeľka DSS,Bytča,P SNS,Jozefa Lobotková,1
26,PSNS,79,Cyril,Duvač,Ing.,57,ekonóm,Dubnica nad Váhom,P SNS,Cyril Duvač,1
26,PSNS,80,Iveta,Vilhanová,,39,súkr. podnikateľka,Lučenec,P SNS,Iveta Vilhanová,1
26,PSNS,81,Ľudovít,Kollár,RNDr.,53,geofyzik,Bratislava,P SNS,Ľudovít Kollár,1
26,PSNS,82,Monika,Benkovská,RNDr.,44,stredoškol. učiteľka,Povoda,P SNS,Monika Benkovská,1
26,PSNS,83,Matej,Šulej,,52,živnostník,Veľká Lomnica,P SNS,Matej Šulej,1
26,PSNS,84,Alexander,Blumenfeld,,52,súkr. podnikateľ,Košice,BEZPP,Alexander Blumenfeld,1
26,PSNS,85,Juraj,Šrámek,Ing. arch.,38,projektant,Ružomberok,P SNS,Juraj Šrámek,1
26,PSNS,86,Ján,Mokrý,,22,podnikateľ,Čereňany,P SNS,Ján Mokrý,1
26,PSNS,87,Jozef,Kalman,Ing.,33,súkr. podnikateľ,Pohorelá,BEZPP,Jozef Kalman,1
26,PSNS,88,Alexander,Breza,,48,výkonný riaditeľ,Bratislava,P SNS,Alexander Breza,1
26,PSNS,89,Ivan,Ferenčík,Ing.,64,ekonóm,Piešťany,P SNS,Ivan Ferenčík,1
26,PSNS,90,Milan,Husár,,39,podnikateľ,Spišská Teplica,P SNS,Milan Husár,1
26,PSNS,91,Ľubomíra,Chromčíková,MUDr.,51,lekár-hygienik,Rožňava,P SNS,Ľubomíra Chromčíková,1
26,PSNS,92,Jaroslav,Lamoš,Ing.,35,podnikateľ,Žilina,P SNS,Jaroslav Lamoš,1
26,PSNS,93,Radoslav,Krchnávek,Ing.,29,konštruktér,Nemšová,P SNS,Radoslav Krchnávek,1
26,PSNS,94,Martin,Môcik,,48,súkr. podnikateľ,Nemecká,P SNS,Martin Môcik,1
26,PSNS,95,Silvia,Mrázová,Ing.,41,ekonóm,Bratislava,P SNS,Silvia Mrázová,1
26,PSNS,96,Jaroslav,Harajčik,,51,mechanik,Trnava,P SNS,Jaroslav Harajčik,1
26,PSNS,97,Zuzana,Imrichová,,25,živnostník,Svit,P SNS,Zuzana Imrichová,1
26,PSNS,98,Ján,Papcun,,55,technik,Jaklovce,P SNS,Ján Papcun,1
26,PSNS,99,Peter,Sovík,Ing.,38,technik,Martin,P SNS,Peter Sovík,1
26,PSNS,100,Marian,Krajčoviech,,32,kuchár,Považská Bystrica,P SNS,Marian Krajčoviech,1
26,PSNS,101,Peter,Baliak,Ing.,41,starosta,Beňuš,BEZPP,Peter Baliak,1
26,PSNS,102,Eduard,Púčik,Ing.,40,ekonóm,Bratislava,P SNS,Eduard Púčik,1
26,PSNS,103,Elena,Zacharová,,50,sekretárka,Piešťany,P SNS,Elena Zacharová,1
26,PSNS,104,Dana,Vrzalová,Ing.,28,podnikateľka,Svit,P SNS,Dana Vrzalová,1
26,PSNS,105,Alojz,Konečný,,68,dôchodca,Košice,P SNS,Alojz Konečný,1
26,PSNS,106,Peter,Kubala,,39,súkr. podnikateľ,Nesluša,P SNS,Peter Kubala,1
26,PSNS,107,Jozef,Uhlík,Ing.,50,tech. pracovník,Dubnica nad Váhom,P SNS,Jozef Uhlík,1
26,PSNS,108,Miroslav,Šuba,Ing.,63,dôchodca,Senec,P SNS,Miroslav Šuba,1
26,PSNS,109,Alžbeta,Staníková,,48,laborantka,Trnava,P SNS,Alžbeta Staníková,1
26,PSNS,110,Eva,Jaššová,PhDr.,48,psychologička,Bratislava,P SNS,Eva Jaššová,1
26,PSNS,111,Ján,Eliáš,Ing.,43,stavebný inžinier,Kotešová,P SNS,Ján Eliáš,1
26,PSNS,112,Ľudovít,Lipovský,,26,podnikateľ,Prievidza,P SNS,Ľudovít Lipovský,1
26,PSNS,113,Miloš,Štolfa,RNDr.,45,ekológ,Žilina,P SNS,Miloš Štolfa,1
26,PSNS,114,Vladimír,Šimončič,Ing.,27,inžinier ekonómie,Chtelnica,P SNS,Vladimír Šimončič,1
26,PSNS,115,Ján,Kmeť,Ing.,49,technik,Martin,P SNS,Ján Kmeť,1
26,PSNS,116,Jozef,Zuber,Ing.,50,dôchodca,Trenčín,P SNS,Jozef Zuber,1
26,PSNS,117,Monika,Borguľová,PhDr.,56,konateľka firmy,Bratislava,P SNS,Monika Borguľová,1
26,PSNS,118,Jozef,Maras,Ing.,44,súkr. podnikateľ,Trnava,P SNS,Jozef Maras,1
26,PSNS,119,Štefan,Gaňa,Dr.,58,podnikateľ,Hlboké nad Váhom,P SNS,Štefan Gaňa,1
26,PSNS,120,Rudolf,Bagín,,47,strojvedúci,Dubnica nad Váhom,P SNS,Rudolf Bagín,1
26,PSNS,121,Marián,Badinský,Mgr.,29,pedagóg,Partizánske,P SNS,Marián Badinský,1
26,PSNS,122,Jozef,Štolc,,42,živnostník,Pezinok,P SNS,Jozef Štolc,1
26,PSNS,123,Janka,Danišková,Ing.,45,technik,Turany,P SNS,Janka Danišková,1
26,PSNS,124,Dušan,Krähenbil,,42,podnikateľ,Prievidza,P SNS,Dušan Krähenbil,1
26,PSNS,125,Ladislav,Cikora,MUDr.,53,lekár,Bratislava,P SNS,Ladislav Cikora,1
26,PSNS,126,Andrej,Vidra,Ing.,27,zootechnik,Žilina,P SNS,Andrej Vidra,1
26,PSNS,127,Alfred,Nicholson,,46,programátor-analytik,Bratislava,P SNS,Alfred Nicholson,1
26,PSNS,128,Miloš,Tomašovič,,45,robotník,Bánovce nad Bebravou,P SNS,Miloš Tomašovič,1
26,PSNS,129,Samuel,Trabak,,41,živnostník,Senec,P SNS,Samuel Trabak,1
26,PSNS,130,Daniela,Bílková,,45,podnikateľka,Žilina,P SNS,Daniela Bílková,1
26,PSNS,131,Terézia,Dúhová,Ing.,61,živnostníčka,Žilina,P SNS,Terézia Dúhová,1
26,PSNS,132,Daniel,Vislocký,Ing.,27,konštruktér,Žilina,P SNS,Daniel Vislocký,1
26,PSNS,133,Rudolf,Pecko,,55,technik,Žilina,P SNS,Rudolf Pecko,1
26,PSNS,134,Ľudovít,Ďuratný,,48,živnostník,Žilina,P SNS,Ľudovít Ďuratný,1
26,PSNS,135,Adriana,Tomaščíková,Ing.,31,ekonóm,Lietava,P SNS,Adriana Tomaščíková,1
26,PSNS,136,Milan,Kubík,,37,technik,Žilina,P SNS,Milan Kubík,1
26,PSNS,137,Jarmila,Demková,,40,dipl. sestra,Bratislava,P SNS,Jarmila Demková,1
26,PSNS,138,Henrich,Paur,,29,účtovník,Žilina,P SNS,Henrich Paur,1
26,PSNS,139,Ľubomír,Gajdoš,,53,živnostník,Bratislava,P SNS,Ľubomír Gajdoš,1
26,PSNS,140,František,Pavelek,Ing.,63,dôchodca,Žilina,SDchS,František Pavelek,1
26,PSNS,141,Marianna,Kaspříková,,52,referent,Žilina,P SNS,Marianna Kaspříková,1
26,PSNS,142,Jaroslav,Mierny,Ing.,48,súkr. podnikateľ,Považská Bystrica,P SNS,Jaroslav Mierny,1
26,PSNS,143,Marián,Špajdel,,29,podnikateľ,Trnava,P SNS,Marián Špajdel,1
26,PSNS,144,Eva,Vavricová,Ing.,50,ekonóm,Žilina,P SNS,Eva Vavricová,1
26,PSNS,145,Milan,Veber,Ing.,64,dôchodca,Žilina,SDchS,Milan Veber,1
26,PSNS,146,René,Francl,,31,vodič,Žilina,P SNS,René Francl,1
26,PSNS,147,Ladislav,Szalay,,42,súkr. podnikateľ,Bratislava,P SNS,Ladislav Szalay,1
26,PSNS,148,Mária,Šujanská,,28,živnostníčka,Žilina,P SNS,Mária Šujanská,1
26,PSNS,149,Pavel,Javoran,MUDr.,61,lekár,Žilina,SDchS,Pavel Javoran,1
26,PSNS,150,František,Janec,Ing.,65,dôchodca,Žilina,SDchS,František Janec,1
25,ROISR,1,Milan,Ščuka,,55,podnikateľ,Košice,ROISR,Milan Ščuka,1
25,ROISR,2,Milan,Mižič,Ing.,49,podnikateľ,Košice,ROISR,Milan Mižič,1
25,ROISR,3,Miroslav,Didiáš,Ing.,42,štátny zamestnanec,Poprad,ROISR,Miroslav Didiáš,1
25,ROISR,4,Jozef,Červenák,,41,sociálny pracovník,Rožňava,ROISR,Jozef Červenák,1
25,ROISR,5,Ernest,Študij,PhDr.,59,učiteľ,Giraltovce,ROISR,Ernest Študij,1
25,ROISR,6,Igor,Novák,Ing.,53,podnikateľ,Nové Zámky,ROISR,Igor Novák,1
25,ROISR,7,Štefan,Kaliaš,Mgr.,28,učiteľ,Vranov nad Topľou,ROISR,Štefan Kaliaš,1
25,ROISR,8,Radoslav,Ščuka,,28,podnikateľ,Poprad,ROISR,Radoslav Ščuka,1
25,ROISR,9,Jozef,Ravasz,,53,novinár,Dunajská Streda,ROISR,Jozef Ravasz,1
25,ROISR,10,František,Billý,,29,podnikateľ,Bardejov,ROISR,František Billý,1
25,ROISR,11,Igor,Dužda,Ing.,34,redaktor Slov. rozhlasu,Prešov,ROISR,Igor Dužda,1
25,ROISR,12,Karol,Mihálik,,52,robotník,Bardejov,ROISR,Karol Mihálik,1
25,ROISR,13,Karol,Kanaloš,,47,podnikateľ,Trebišov,ROISR,Karol Kanaloš,1
25,ROISR,14,Jozef,Gabčo,Ing.,25,podnikateľ,Janovce,ROISR,Jozef Gabčo,1
25,ROISR,15,Ladislav,Šaňa,,43,starosta,Košice,ROISR,Ladislav Šaňa,1
25,ROISR,16,Jozefína,Tomášová,,30,podnikateľ,Zámutov,ROISR,Jozefína Tomášová,1
25,ROISR,17,Peter,Horváth,,37,podnikateľ,Hanušovce nad Topľou,ROISR,Peter Horváth,1
25,ROISR,18,Gejza,Horváth,,51,robotník,Mníšek nad Hnilcom,ROISR,Gejza Horváth,1
25,ROISR,19,Júlia,Veselá,,32,podnikateľ,Smižany,ROISR,Júlia Veselá,1
25,ROISR,20,Miroslav,Koky,,39,podnikateľ,Poprad,ROISR,Miroslav Koky,1
25,ROISR,21,Jozef,Ády,,41,podnikateľ,Leles,ROISR,Jozef Ády,1
25,ROISR,22,Jozef,Lukáč,,48,podnikateľ,Prešov,ROISR,Jozef Lukáč,1
25,ROISR,23,Bartolomej,Lakatoš,,43,podnikateľ,Boťany,ROISR,Bartolomej Lakatoš,1
25,ROISR,24,Zlata,Jankovičová,,44,podnikateľ,Hontianske Tesáre,ROISR,Zlata Jankovičová,1
25,ROISR,25,Miroslav,Balog,,37,podnikateľ,Košice,ROISR,Miroslav Balog,1
